;sp260223_001 ch: 1907283U1;;sp260223_001 ch: 7513481SP;
Wavelength [nm];Intensity;Wavelength [nm];intensity;
554,6326;36011;537,5890;26773,437;
554,9215;36025,682;537,8762;26858,066;
555,2104;36177,842;538,1634;26889,047;
555,4993;36489,713;538,4506;26965,203;
555,7882;36630,245;538,7378;26999,429;
556,0771;36713,642;539,0250;26954,659;
556,3660;36973,167;539,3122;27001,175;
556,6549;37003,28;539,5994;27033,891;
556,9438;37263,727;539,8865;26965,813;
557,2327;37454,172;540,1737;27024,451;
557,5216;37646,377;540,4609;27048,783;
557,8105;37784,27;540,7481;27089,534;
558,0994;37927,032;541,0353;27065,792;
558,3883;38069,449;541,3225;27110,803;
558,6772;38486,738;541,6097;27103,065;
558,9661;38621,156;541,8969;27141,766;
559,2549;38660,013;542,1841;27194,554;
559,5438;38793,058;542,4713;27268,118;
559,8327;38993,873;542,7585;27228,667;
560,1216;39009,85;543,0457;27278,378;
560,4105;39163,192;543,3328;27236,525;
560,6994;39305,248;543,6200;27249,87;
560,9883;39461,215;543,9072;27244,756;
561,2772;39465,818;544,1944;27324,054;
561,5661;39669,304;544,4816;27292,812;
561,8550;39883,061;544,7688;27385,786;
562,1439;40115,446;545,0560;27332,329;
562,4328;40280,087;545,3432;27471,803;
562,7217;40514,796;545,6304;27437,808;
563,0106;40706,996;545,9176;27429,619;
563,2995;41082,896;546,2048;27520,224;
563,5884;41065,937;546,4919;27578,074;
563,8772;41305,286;546,7791;27601,955;
564,1661;41324,593;547,0663;27701,216;
564,4550;41486,581;547,3535;27702,61;
564,7439;41615,005;547,6407;27753,509;
565,0328;41756,152;547,9279;27739,229;
565,3217;41799,504;548,2151;27846,963;
565,6106;42017,231;548,5023;27887,718;
565,8995;42111,589;548,7895;27956,58;
566,1884;42243,507;549,0767;27977,336;
566,4773;42371,974;549,3639;27954,69;
566,7662;42656,714;549,6511;28073,749;
567,0551;42813,338;549,9382;28160,668;
567,3440;43008,4;550,2254;28230,68;
567,6329;43184,514;550,5126;28245,775;
567,9218;43319,143;550,7998;28296,071;
568,2107;43579,263;551,0870;28395,444;
568,4995;43765,225;551,3742;28459,991;
568,7884;43933,743;551,6614;28458,283;
569,0773;44230,871;551,9486;28545,27;
569,3662;44455,564;552,2358;28591,364;
569,6551;44667,886;552,5230;28687,76;
569,9440;44914,247;552,8102;28776,18;
570,2329;45023,617;553,0973;28819,588;
570,5218;45275,793;553,3845;28872,433;
570,8107;45573,653;553,6717;28933,484;
571,0996;45841,582;553,9589;29071,071;
571,3885;45983,088;554,2461;29175,161;
571,6774;46265,493;554,5333;29199,343;
571,9663;46482,462;554,8205;29252,381;
572,2552;46626,308;555,1077;29291,019;
572,5441;46803,124;555,3949;29378,246;
572,8330;47062,688;555,6821;29542,859;
573,1218;47295,83;555,9693;29644,144;
573,4107;47420,524;556,2565;29723,391;
573,6996;47216,976;556,5436;29727,249;
573,9885;47118,043;556,8308;29756,929;
574,2774;47193,554;557,1180;29959,598;
574,5663;47104,852;557,4052;30056,71;
574,8552;47015,141;557,6924;30139,5;
575,1441;47078,758;557,9796;30186,768;
575,4330;46858,445;558,2668;30319,976;
575,7219;46996,033;558,5540;30335,127;
576,0108;46924,842;558,8412;30403,55;
576,2997;46929,914;559,1284;30504,83;
576,5886;46717,212;559,4156;30659,711;
576,8775;46944,913;559,7027;30730,167;
577,1664;46938,827;559,9899;30905,359;
577,4553;47103,809;560,2771;31012,365;
577,7441;47036,524;560,5643;31091,301;
578,0330;47120,403;560,8515;31121,749;
578,3219;47206,451;561,1387;31246,815;
578,6108;47319,605;561,4259;31397,477;
578,8997;47278,251;561,7131;31558,552;
579,1886;47393,922;562,0003;31580,953;
579,4775;47451,31;562,2875;31714,53;
579,7664;47397,47;562,5747;31824,716;
580,0553;47446,17;562,8618;31917,028;
580,3442;47727,3;563,1490;32001,4;
580,6331;47514,27;563,4362;32070,623;
580,9220;47932,825;563,7234;32259,514;
581,2109;48112,526;564,0106;32313,256;
581,4998;48320,733;564,2978;32405,928;
581,7887;48342,883;564,5850;32652,192;
582,0776;48503,893;564,8722;32697,202;
582,3664;48446,506;565,1594;32941,42;
582,6553;48657,831;565,4466;32853,577;
582,9442;48602,837;565,7338;33148,757;
583,2331;48863,306;566,0210;33253,611;
583,5220;49046,051;566,3081;33272,994;
583,8109;49421,58;566,5953;33374,044;
584,0998;49527,811;566,8825;33523,71;
584,3887;49665,008;567,1697;33632,193;
584,6776;49755,647;567,4569;33795,041;
584,9665;49866,384;567,7441;33807,763;
585,2554;49864,695;568,0313;34066,421;
585,5443;49972,71;568,3185;34229,12;
585,8332;50097,26;568,6057;34314,281;
586,1221;50437,1;568,8929;34499,217;
586,4110;50474,209;569,1801;34759,33;
586,6999;50674,967;569,4672;34776,957;
586,9887;50730,832;569,7544;34859,129;
587,2776;50975,792;570,0416;34958,761;
587,5665;51019,558;570,3288;35124,308;
587,8554;51268,403;570,6160;35238,099;
588,1443;51142,204;570,9032;35509,498;
588,4332;51268,529;571,1904;35637,166;
588,7221;51382,028;571,4776;35672,827;
589,0110;51520,449;571,7648;35703,819;
589,2999;51577,802;572,0520;35969,984;
589,5888;51770,79;572,3392;36139,964;
589,8777;51916,375;572,6264;36204,238;
590,1666;51884,865;572,9135;36341,988;
590,4555;51936,815;573,2007;36561,341;
590,7444;52100,429;573,4879;36751,125;
591,0333;52034,644;573,7751;36830,626;
591,3222;52070,231;574,0623;36957,036;
591,6110;52178,824;574,3495;37191,223;
591,8999;52261,377;574,6367;37383,585;
592,1888;52282,739;574,9239;37506,262;
592,4777;52315,524;575,2111;37622,203;
592,7666;52428,842;575,4983;37773,889;
593,0555;52577,227;575,7855;37850,981;
593,3444;52668,625;576,0726;38001,906;
593,6333;52778,285;576,3598;38130,479;
593,9222;52716,685;576,6470;38263,998;
594,2111;52711,955;576,9342;38520,409;
594,5000;52859,067;577,2214;38630,179;
594,7889;52867,604;577,5086;38731,876;
595,0778;52914,069;577,7958;38888,275;
595,3667;52979,037;578,0830;39061,143;
595,6556;52987,355;578,3702;39231,037;
595,9445;53037,584;578,6574;39406,975;
596,2333;53102,016;578,9446;39576,641;
596,5222;53184,566;579,2317;39665,702;
596,8111;53140,409;579,5189;39862,869;
597,1000;52996,329;579,8061;40073,689;
597,3889;52983,749;580,0933;40265,238;
597,6778;53132,693;580,3805;40340,981;
597,9667;53314,987;580,6677;40477,742;
598,2556;53315,079;580,9549;40801,021;
598,5445;53387,848;581,2421;40886,403;
598,8334;53250,088;581,5293;41169,9;
599,1223;53224,595;581,8165;41303,929;
599,4112;53270,799;582,1037;41421,685;
599,7001;53439,161;582,3909;41633,958;
599,9890;53472,265;582,6780;41814,747;
600,2779;53445,117;582,9652;42036,452;
600,5668;53370,329;583,2524;42206,775;
600,8556;53456,326;583,5396;42433,907;
601,1445;53492,767;583,8268;42747,25;
601,4334;53459,25;584,1140;42908,946;
601,7223;53420,821;584,4012;43079,251;
602,0112;53386,632;584,6884;43269,759;
602,3001;53234,807;584,9756;43356,239;
602,5890;53363,951;585,2628;43733,455;
602,8779;53381,292;585,5500;43893,558;
603,1668;53494,7;585,8371;43981,021;
603,4557;53292,451;586,1243;44091,184;
603,7446;53453,014;586,4115;44235,126;
604,0335;53388,068;586,6987;44601,369;
604,3224;53400,488;586,9859;44703,804;
604,6113;53471,033;587,2731;44847,623;
604,9002;53433,537;587,5603;44936,061;
605,1891;53264,41;587,8475;44865,961;
605,4780;53233,319;588,1347;45018,322;
605,7668;53281,937;588,4219;45314,292;
606,0557;53417,424;588,7091;45380,765;
606,3446;53221,125;588,9963;45506,525;
606,6335;53253,448;589,2834;45521,887;
606,9224;53053,552;589,5706;45744,429;
607,2113;53094,865;589,8578;45829,803;
607,5002;52915,316;590,1450;45888,994;
607,7891;52805,217;590,4322;46051,776;
608,0780;52853,096;590,7194;46225,521;
608,3669;52736,258;591,0066;46323,855;
608,6558;52608,653;591,2938;46380,52;
608,9447;52783,321;591,5810;46435,508;
609,2336;52596,598;591,8682;46632,286;
609,5225;52403,884;592,1554;46801,86;
609,8114;52337,029;592,4425;46959,725;
610,1003;52146,273;592,7297;46999,107;
610,3891;52045,54;593,0169;47137,222;
610,6780;51856,595;593,3041;47395,822;
610,9669;51406,447;593,5913;47414,245;
611,2558;51577,929;593,8785;47420,872;
611,5447;51166,132;594,1657;47649,435;
611,8336;50835,772;594,4529;47709,18;
612,1225;50347,453;594,7401;47848,213;
612,4114;50135,165;595,0273;47761,741;
612,7003;49643,326;595,3145;48075,408;
612,9892;49640,76;595,6017;48018,087;
613,2781;49083,939;595,8888;48204,488;
613,5670;48744,527;596,1760;48268,52;
613,8559;48370,219;596,4632;48421,253;
614,1448;48151,18;596,7504;48401,885;
614,4337;47651,292;597,0376;48659,728;
614,7226;47462,272;597,3248;48682,255;
615,0114;46932,763;597,6120;48888,399;
615,3003;46655,298;597,8992;48853,196;
615,5892;46196,076;598,1864;49068,377;
615,8781;46037,198;598,4736;49203,356;
616,1670;45741,85;598,7608;49311,354;
616,4559;45627,228;599,0479;49246,476;
616,7448;45371,648;599,3351;49432,755;
617,0337;45250,798;599,6223;49476,163;
617,3226;45203,342;599,9095;49513,476;
617,6115;45179,866;600,1967;49658,173;
617,9004;45010,677;600,4839;49733,394;
618,1893;44906,452;600,7711;49664,513;
618,4782;44737,975;601,0583;49732,29;
618,7671;44695,525;601,3455;49777,148;
619,0560;44439,594;601,6327;49864,929;
619,3449;44250,109;601,9199;49813,554;
619,6337;43937,205;602,2070;49934,3;
619,9226;43670,518;602,4942;49965,571;
620,2115;43316,166;602,7814;50211,146;
620,5004;43035,774;603,0686;50229,772;
620,7893;42571,75;603,3558;50256,023;
621,0782;42477,503;603,6430;50383,588;
621,3671;42591,133;603,9302;50505,555;
621,6560;43226,624;604,2174;50646,415;
621,9449;44187,05;604,5046;50514,953;
622,2338;45285,677;604,7918;50467,354;
622,5227;46257,988;605,0790;50597,548;
622,8116;46847,158;605,3662;50704,707;
623,1005;47114,605;605,6533;50862,622;
623,3894;47211,679;605,9405;50892,446;
623,6783;47118,295;606,2277;50972,722;
623,9672;47252,206;606,5149;51103,339;
624,2560;47447,639;606,8021;51098,957;
624,5449;47851,725;607,0893;51132,315;
624,8338;48166,109;607,3765;51113,042;
625,1227;48247,482;607,6637;51145,089;
625,4116;48292,002;607,9509;51199,241;
625,7005;48510,594;608,2381;51185,504;
625,9894;48716,25;608,5253;51230,478;
626,2783;48765,483;608,8124;51331,02;
626,5672;48871,287;609,0996;51375,412;
626,8561;49034,457;609,3868;51393,081;
627,1450;49165,235;609,6740;51462,951;
627,4339;49250,908;609,9612;51564,335;
627,7228;49363,019;610,2484;51614,822;
628,0117;49487,345;610,5356;51508,441;
628,3006;49370,099;610,8228;51522,978;
628,5895;49516,449;611,1100;51652,246;
628,8783;49839,683;611,3972;51775,87;
629,1672;49948,715;611,6844;51865,058;
629,4561;49970,713;611,9716;51741,364;
629,7450;50050,732;612,2587;51718,672;
630,0339;50054,962;612,5459;51737,156;
630,3228;50108,497;612,8331;51645,157;
630,6117;50185,46;613,1203;51612,33;
630,9006;50488,969;613,4075;51741,226;
631,1895;50641,008;613,6947;51732,75;
631,4784;50577,789;613,9819;51707,458;
631,7673;50572,161;614,2691;51879,681;
632,0562;50695,468;614,5563;51978,958;
632,3451;50824,089;614,8435;51875,784;
632,6340;50901,467;615,1307;51803,67;
632,9229;50945,368;615,4178;51846,578;
633,2118;50945,502;615,7050;51957,085;
633,5006;50984,563;615,9922;51891,559;
633,7895;51088,776;616,2794;51834,894;
634,0784;51139,993;616,5666;51965,549;
634,3673;51227,865;616,8538;51939,234;
634,6562;51494,067;617,1410;51862,963;
634,9451;51503,574;617,4282;52000,185;
635,2340;51490,32;617,7154;51827,123;
635,5229;51617,004;618,0026;51862,302;
635,8118;51836,88;618,2898;51835,424;
636,1007;51822,095;618,5769;51796,209;
636,3896;51852,343;618,8641;51803,056;
636,6785;51877,953;619,1513;51748,052;
636,9674;51969,244;619,4385;51744,875;
637,2563;51880,353;619,7257;51820,205;
637,5452;51884,323;620,0129;51602,188;
637,8341;51921,484;620,3001;51557,375;
638,1229;52067,98;620,5873;51549,214;
638,4118;51992,168;620,8745;51596,3;
638,7007;51965,253;621,1617;51499,673;
638,9896;51993,543;621,4489;51569,888;
639,2785;52136,448;621,7361;51494,277;
639,5674;52108,093;622,0232;51467,993;
639,8563;52228,755;622,3104;51496,596;
640,1452;52134,819;622,5976;51417,773;
640,4341;52032,905;622,8848;51450,555;
640,7230;52008,082;623,1720;51344,997;
641,0119;52126,372;623,4592;51288,268;
641,3008;51912,934;623,7464;51228,282;
641,5897;51865,611;624,0336;51199,419;
641,8786;51875,111;624,3208;51144,082;
642,1675;51836,34;624,6080;51066,24;
642,4564;51726,895;624,8952;51077,587;
642,7452;51598,554;625,1823;50974,97;
643,0341;51559,997;625,4695;50969,471;
643,3230;51637,799;625,7567;51038,145;
643,6119;51404,111;626,0439;50899,577;
643,9008;51425,039;626,3311;50716,93;
644,1897;51413,082;626,6183;50779,747;
644,4786;51340,478;626,9055;50919,694;
644,7675;51199,988;627,1927;50759,743;
645,0564;51175,143;627,4799;50578,976;
645,3453;51279,66;627,7671;50422,794;
645,6342;51186,255;628,0543;50433,662;
645,9231;51087,255;628,3415;50599,467;
646,2120;50921,003;628,6286;50321,093;
646,5009;50940,894;628,9158;50093,203;
646,7898;50989,385;629,2030;50178,156;
647,0787;50579,23;629,4902;50072,828;
647,3675;50664,209;629,7774;49960,712;
647,6564;50457,545;630,0646;49953,759;
647,9453;50478,701;630,3518;49776,774;
648,2342;50400,172;630,6390;49912,025;
648,5231;50188,292;630,9262;49759,556;
648,8120;50132,618;631,2134;49715,968;
649,1009;50085,964;631,5006;49622,536;
649,3898;49952,142;631,7877;49308,074;
649,6787;50062,083;632,0749;49453,674;
649,9676;49845,41;632,3621;49558,281;
650,2565;49819,032;632,6493;49484,771;
650,5454;49700,815;632,9365;49336,273;
650,8343;49598,764;633,2237;49137,831;
651,1232;49492,421;633,5109;49001,092;
651,4121;49397,421;633,7981;48764,809;
651,7010;49196,332;634,0853;48759,299;
651,9898;49300,875;634,3725;48871,041;
652,2787;49031,985;634,6597;48752,068;
652,5676;48889,809;634,9468;48780,335;
652,8565;49016,969;635,2340;48713,032;
653,1454;48902,87;635,5212;48539,882;
653,4343;48888,354;635,8084;48493,975;
653,7232;48744,312;636,0956;48396,236;
654,0121;48664,165;636,3828;48451,877;
654,3010;48534,729;636,6700;48135,197;
654,5899;48393,955;636,9572;48322,042;
654,8788;48178,73;637,2444;48119,458;
655,1677;48197,594;637,5316;48048,225;
655,4566;48237,968;637,8188;47812,472;
655,7455;47959,259;638,1060;47838,122;
656,0344;47932,842;638,3931;47861,742;
656,3233;47829,888;638,6803;47588,98;
656,6121;47986,555;638,9675;47650,283;
656,9010;47681,128;639,2547;47426,465;
657,1899;47637,214;639,5419;47208,267;
657,4788;47380,376;639,8291;47261,04;
657,7677;47391,815;640,1163;47327,947;
658,0566;47157,364;640,4035;47150,29;
658,3455;47173,858;640,6907;47068,173;
658,6344;47216,332;640,9779;46990,948;
658,9233;47232,694;641,2651;46833,994;
659,2122;47199,357;641,5522;46772,058;
659,5011;46913,253;641,8394;46646,812;
659,7900;47011,631;642,1266;46505,276;
660,0789;46877,472;642,4138;46426,838;
660,3678;47079,621;642,7010;46291,139;
660,6567;47115,535;642,9882;46329,215;
660,9456;47022,475;643,2754;46398,216;
661,2344;47059,252;643,5626;46095,654;
661,5233;46927,722;643,8498;46114,372;
661,8122;47137,741;644,1370;46075,798;
662,1011;47017,756;644,4242;45815,416;
662,3900;47120,097;644,7114;45685,958;
662,6789;46915,261;644,9985;45721,802;
662,9678;47128,036;645,2857;45642,338;
663,2567;46891,39;645,5729;45564,701;
663,5456;47082,509;645,8601;45410,732;
663,8345;46963,266;646,1473;45244,168;
664,1234;46847,678;646,4345;45184,644;
664,4123;46753,591;646,7217;45202,435;
664,7012;46788,575;647,0089;45023,045;
664,9901;46608,944;647,2961;45022,723;
665,2790;46656,208;647,5833;44917,002;
665,5679;46405,732;647,8705;44942,657;
665,8567;46528,355;648,1576;44858,345;
666,1456;46380,204;648,4448;44643,828;
666,4345;46552,68;648,7320;44506,308;
666,7234;46347,11;649,0192;44543,313;
667,0123;46262,023;649,3064;44198,684;
667,3012;46179,149;649,5936;44160,05;
667,5901;46233,707;649,8808;44150,417;
667,8790;46194,613;650,1680;44194,961;
668,1679;46146,455;650,4552;44001,217;
668,4568;45958,681;650,7424;43836,279;
668,7457;45954,263;651,0296;43910,336;
669,0346;45932,417;651,3168;43832,559;
669,3235;46051,895;651,6039;43631,114;
669,6124;45757,127;651,8911;43640,877;
669,9013;45742,784;652,1783;43478,907;
670,1902;45793,129;652,4655;43325,095;
670,4790;45948,061;652,7527;43292,481;
670,7679;45754,059;653,0399;43176,471;
671,0568;45724,804;653,3271;43129,434;
671,3457;45765,155;653,6143;43048,871;
671,6346;45726,051;653,9015;42935,26;
671,9235;45859,45;654,1887;42848,794;
672,2124;45853,354;654,4759;42700,388;
672,5013;45544,516;654,7630;42545,144;
672,7902;45907,059;655,0502;42433,43;
673,0791;45626,617;655,3374;42361,732;
673,3680;45967,984;655,6246;42387,721;
673,6569;45871,917;655,9118;42333,487;
673,9458;45915,2;656,1990;42152,797;
674,2347;45956,365;656,4862;42076,649;
674,5236;45819,692;656,7734;41993,643;
674,8125;45802,35;657,0606;41939,636;
675,1013;45974,497;657,3478;41808,452;
675,3902;45781,113;657,6350;41673,565;
675,6791;46045,402;657,9221;41615,606;
675,9680;45669,688;658,2093;41594,981;
676,2569;45815,957;658,4965;41565,941;
676,5458;45602,107;658,7837;41407,264;
676,8347;45929,344;659,0709;41350,318;
677,1236;45770,365;659,3581;41357,001;
677,4125;45734,215;659,6453;41320,48;
677,7014;45605,278;659,9325;41251,862;
677,9903;45489,578;660,2197;41138,493;
678,2792;45754,477;660,5069;41150,584;
678,5681;45683,037;660,7941;41067,707;
678,8570;45621,335;661,0813;41060,398;
679,1459;45551,353;661,3684;41052,063;
679,4348;45478,243;661,6556;40952,666;
679,7236;45444,209;661,9428;40921,476;
680,0125;45262,383;662,2300;40889,678;
680,3014;45547,008;662,5172;40827,033;
680,5903;45279,287;662,8044;40713,094;
680,8792;45491,795;663,0916;40605,158;
681,1681;45320,547;663,3788;40660,502;
681,4570;45296,106;663,6660;40801,941;
681,7459;45269,09;663,9532;40753,896;
682,0348;45511,575;664,2404;40675,912;
682,3237;45321,166;664,5275;40613,264;
682,6126;45290,342;664,8147;40580,321;
682,9015;45255,593;665,1019;40592,807;
683,1904;45342,601;665,3891;40563,023;
683,4793;45402,545;665,6763;40652,009;
683,7682;45289,294;665,9635;40534,724;
684,0571;45280,767;666,2507;40394,116;
684,3459;45444,317;666,5379;40380,262;
684,6348;45379,874;666,8251;40461,361;
684,9237;45284,07;667,1123;40294,788;
685,2126;45340,67;667,3995;40331,84;
685,5015;45462,568;667,6867;40443,701;
685,7904;45326,796;667,9738;40342,738;
686,0793;45430,025;668,2610;40254,184;
686,3682;45201,083;668,5482;40170,74;
686,6571;45434,093;668,8354;39996,181;
686,9460;45325,137;669,1226;39936,621;
687,2349;45339,538;669,4098;39812,342;
687,5238;45373,921;669,6970;39811,422;
687,8127;45464,055;669,9842;39832,603;
688,1016;45291,384;670,2714;39716,039;
688,3905;45315,209;670,5586;39540,061;
688,6794;45231,852;670,8458;39394,73;
688,9683;45386,887;671,1329;39195,82;
689,2571;45045,507;671,4201;39001,34;
689,5460;45320,774;671,7073;38870,013;
689,8349;45409,055;671,9945;38731,11;
690,1238;45350,744;672,2817;38588,647;
690,4127;45251,711;672,5689;38522,486;
690,7016;45410,074;672,8561;38411,567;
690,9905;45400,067;673,1433;38202,481;
691,2794;45436,906;673,4305;38154,986;
691,5683;45375,763;673,7177;38075,056;
691,8572;45425,089;674,0049;37878,434;
692,1461;45364,5;674,2920;37717,226;
692,4350;45643,295;674,5792;37543,6;
692,7239;45548,092;674,8664;37429,27;
693,0128;45504,463;675,1536;37288,311;
693,3017;45358,849;675,4408;37219,837;
693,5906;45159,459;675,7280;37199,089;
693,8794;44817,478;676,0152;37044,156;
694,1683;44504,055;676,3024;36845,216;
694,4572;44187,623;676,5896;36728,238;
694,7461;43980,237;676,8768;36507,288;
695,0350;43901,478;677,1640;36463,322;
695,3239;43773,622;677,4512;36484,581;
695,6128;43527,076;677,7383;36374,789;
695,9017;43288,94;678,0255;36220,631;
696,1906;43128,586;678,3127;36218,713;
696,4795;42786,357;678,5999;36144,139;
696,7684;42656,421;678,8871;36147,763;
697,0573;42390,026;679,1743;36042,507;
697,3462;42165,404;679,4615;35865,4;
697,6351;42035,167;679,7487;35620,68;
697,9240;41699,976;680,0359;35517,641;
698,2129;41769,57;680,3231;35335,42;
698,5017;41559,645;680,6103;35219,731;
698,7906;41399,062;680,8974;35094,061;
699,0795;41113,036;681,1846;34928,905;
699,3684;40935,499;681,4718;34783,819;
699,6573;40834,556;681,7590;34643,914;
699,9462;40610,027;682,0462;34419,571;
700,2351;40442,565;682,3334;34387,328;
700,5240;40289,411;682,6206;34142,792;
700,8129;40230,023;682,9078;33972,334;
701,1018;40059,818;683,1950;33839,338;
701,3907;39887,691;683,4822;33767,172;
701,6796;39881,808;683,7694;33634,125;
701,9685;39527,26;684,0566;33491,368;
702,2574;39643,519;684,3437;33296,489;
702,5463;39405,051;684,6309;33072,319;
702,8352;39347,789;684,9181;32966,9;
703,1240;38962,091;685,2053;32805,479;
703,4129;38944,181;685,4925;32697,968;
703,7018;38620,315;685,7797;32629,06;
703,9907;38593,493;686,0669;32433,211;
704,2796;38303,897;686,3541;32275,579;
704,5685;38237,333;686,6413;32309,066;
704,8574;38043,635;686,9285;32154,688;
705,1463;37819,364;687,2157;31997,376;
705,4352;37735,8;687,5028;31893,465;
705,7241;37543,047;687,7900;31814,29;
706,0130;37119,918;688,0772;31660,378;
706,3019;37120,656;688,3644;31520,26;
706,5908;36892,042;688,6516;31405,193;
706,8797;36793,359;688,9388;31224,901;
707,1686;36523,275;689,2260;31196,037;
707,4575;36468,688;689,5132;31170,141;
707,7463;36214,104;689,8004;31035,518;
708,0352;36052,525;690,0876;30867,044;
708,3241;35728,429;690,3748;30626,589;
708,6130;35649,226;690,6619;30479,054;
708,9019;35407,814;690,9491;30434,39;
709,1908;35331,827;691,2363;30356,452;
709,4797;35110,755;691,5235;30265,864;
709,7686;34981,412;691,8107;30124,659;
710,0575;34535,931;692,0979;29968,431;
710,3464;34516,586;692,3851;29788,218;
710,6353;34395,256;692,6723;29652,981;
710,9242;34199,87;692,9595;29618,423;
711,2131;34002,814;693,2467;29419,566;
711,5020;33748,608;693,5339;29320,04;
711,7909;33474,659;693,8211;29158,121;
712,0798;33369,503;694,1082;29148,074;
712,3686;33172,602;694,3954;28985,909;
712,6575;33003,007;694,6826;28854,299;
712,9464;32710,627;694,9698;28740,412;
713,2353;32581,352;695,2570;28624,317;
713,5242;32440,753;695,5442;28546,045;
713,8131;32258,613;695,8314;28328,948;
714,1020;32011,327;696,1186;28215,127;
714,3909;31873,873;696,4058;28077,327;
714,6798;31593,834;696,6930;27933,973;
714,9687;31447,483;696,9802;27760,528;
715,2576;31244,948;697,2673;27700,012;
715,5465;31104,062;697,5545;27694,533;
715,8354;30906,004;697,8417;27526,259;
716,1243;30778,834;698,1289;27378,504;
716,4132;30461,286;698,4161;27180,675;
716,7021;30285,427;698,7033;26987,377;
716,9909;30032,619;698,9905;26900,374;
717,2798;29977,019;699,2777;26817,178;
717,5687;29799,719;699,5649;26689,182;
717,8576;29602,625;699,8521;26557,922;
718,1465;29311,778;700,1393;26383,776;
718,4354;29105,314;700,4265;26275,061;
718,7243;28961,868;700,7136;26181,61;
719,0132;28730,829;701,0008;25977,062;
719,3021;28502,882;701,2880;25742,31;
719,5910;28432,469;701,5752;25693,107;
719,8799;28284,026;701,8624;25545,15;
720,1688;28235,057;702,1496;25416,356;
720,4577;28009,594;702,4368;25305,605;
720,7466;27873,435;702,7240;25194,938;
721,0355;27815,119;703,0112;24965,327;
721,3244;27601,692;703,2984;24820,546;
721,6132;27427,07;703,5856;24737,706;
721,9021;27333,702;703,8727;24562,085;
722,1910;26915,158;704,1599;24448,643;
722,4799;26709,28;704,4471;24230,755;
722,7688;26348,623;704,7343;24202,258;
723,0577;26104,627;705,0215;24021,823;
723,3466;25894,338;705,3087;23878,972;
723,6355;25568,28;705,5959;23720,58;
723,9244;25280,311;705,8831;23535,858;
724,2133;25116,809;706,1703;23379,509;
724,5022;24874,237;706,4575;23238,81;
724,7911;24590,534;706,7447;23204,549;
725,0800;24338,597;707,0319;23057,501;
725,3689;24122,879;707,3190;22887,429;
725,6578;23872,535;707,6062;22656,377;
725,9467;23658,659;707,8934;22503,392;
726,2355;23441,684;708,1806;22423,972;
726,5244;23267,665;708,4678;22262,841;
726,8133;23059,289;708,7550;22119,1;
727,1022;22834,498;709,0422;21962,623;
727,3911;22627,584;709,3294;21820,115;
727,6800;22431,202;709,6166;21652,931;
727,9689;22237,041;709,9038;21501,116;
728,2578;22113,275;710,1910;21376,952;
728,5467;21925,713;710,4781;21203,574;
728,8356;21680,333;710,7653;21001,707;
729,1245;21470,063;711,0525;20889,313;
729,4134;21308,61;711,3397;20795,575;
729,7023;21101,329;711,6269;20705,174;
729,9912;20900,99;711,9141;20476,72;
730,2801;20713,456;712,2013;20305,017;
730,5690;20523,726;712,4885;20170,95;
730,8578;20347,711;712,7757;20051,71;
731,1467;20156,94;713,0629;19893,962;
731,4356;19885,463;713,3501;19761,25;
731,7245;19772,911;713,6372;19577,683;
732,0134;19616,724;713,9244;19502,853;
732,3023;19336,934;714,2116;19324,481;
732,5912;19131,85;714,4988;19150,243;
732,8801;18948,575;714,7860;19071,359;
733,1690;18737,634;715,0732;18853,266;
733,4579;18580,476;715,3604;18743,695;
733,7468;18413,613;715,6476;18588,269;
734,0357;18226,193;715,9348;18440,328;
734,3246;18106,196;716,2220;18279,548;
734,6135;17941,556;716,5092;18061,318;
734,9024;17780,239;716,7964;18003,75;
735,1913;17658,637;717,0835;17779,846;
735,4801;17503,419;717,3707;17755,959;
735,7690;17297,64;717,6579;17507,456;
736,0579;17085,541;717,9451;17378,634;
736,3468;16917,861;718,2323;17176,879;
736,6357;16762,943;718,5195;17069,18;
736,9246;16587,831;718,8067;16963,319;
737,2135;16425,009;719,0939;16763,296;
737,5024;16262,502;719,3811;16682,665;
737,7913;16089,057;719,6683;16620,914;
738,0802;15912,34;719,9555;16331,795;
738,3691;15771,17;720,2426;16239,274;
738,6580;15566,416;720,5298;16072,2;
738,9469;15383,713;720,8170;16031,41;
739,2358;15189,102;721,1042;15831,142;
739,5247;15047,811;721,3914;15682,829;
739,8136;14923,858;721,6786;15522,45;
740,1024;14776,763;721,9658;15438,734;
740,3913;14579,338;722,2530;15259,639;
740,6802;14433,826;722,5402;15135,997;
740,9691;14283,621;722,8274;14979,779;
741,2580;14171,501;723,1146;14870,937;
741,5469;14000,618;723,4018;14732,37;
741,8358;13869,959;723,6889;14586,392;
742,1247;13665,537;723,9761;14468,072;
742,4136;13535,876;724,2633;14281,379;
742,7025;13423,345;724,5505;14242,343;
742,9914;13272,95;724,8377;14102,409;
743,2803;13141,174;725,1249;13976,963;
743,5692;12972,054;725,4121;13822,617;
743,8581;12826,681;725,6993;13706,62;
744,1470;12688,563;725,9865;13551,642;
744,4359;12531,532;726,2737;13403,419;
744,7247;12405,152;726,5609;13321,957;
745,0136;12276,935;726,8480;13166,298;
745,3025;12169,829;727,1352;13066,901;
745,5914;12002,078;727,4224;12930,331;
745,8803;11853,947;727,7096;12801,479;
